,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done
105,0.1,0.55,0.08,-0.0432828072180165,0.12,0.47,False
106,0.12,0.47,0.04,0.0006887650970496262,0.14,0.43,False
107,0.14,0.43,0.08,-0.04329550381691505,0.16,0.35,False
108,0.16,0.35,0.08,-0.0434478630036979,0.18,0.27,False
109,0.18,0.27,0.08,-0.04350245837896172,0.2,0.19,False
110,0.2,0.19,0.07,-0.02835019441667066,0.22,0.12,False
111,0.22,0.12,0.07,-0.028450180132996904,0.24,0.05,False
112,0.24,0.05,0.05,-0.0064564586011522235,0.26,0.0,False
113,0.26,0.0,0.0,0.0,0.28,0.0,False
114,0.28,0.0,0.0,0.0,0.3,0.0,False
115,0.3,0.0,0.0,0.0,0.32,0.0,False
116,0.32,0.0,0.0,0.0,0.34,0.0,False
117,0.34,0.0,0.0,0.0,0.36,0.0,False
118,0.36,0.0,0.0,0.0,0.38,0.0,False
119,0.38,0.0,0.0,0.0,0.4,0.0,False
120,0.4,0.0,0.0,0.0,0.42,0.0,False
121,0.42,0.0,0.0,0.0,0.44,0.0,False
122,0.44,0.0,0.0,0.0,0.46,0.0,False
123,0.46,0.0,0.0,0.0,0.48,0.0,False
124,0.48,0.0,0.0,0.0,0.5,0.0,False
125,0.5,0.0,0.0,0.0,0.52,0.0,False
126,0.52,0.0,0.0,0.0,0.54,0.0,False
127,0.54,0.0,0.0,0.0,0.56,0.0,False
128,0.56,0.0,0.0,0.0,0.58,0.0,False
129,0.58,0.0,0.0,0.0,0.6,0.0,False
130,0.6,0.0,0.0,0.0,0.62,0.0,False
131,0.62,0.0,0.0,0.0,0.64,0.0,False
132,0.64,0.0,0.0,0.0,0.66,0.0,False
133,0.66,0.0,0.0,0.0,0.68,0.0,False
134,0.68,0.0,0.0,0.0,0.7,0.0,False
135,0.7,0.0,0.0,0.0,0.72,0.0,False
136,0.72,0.0,0.0,0.0,0.74,0.0,False
137,0.74,0.0,0.0,0.0,0.76,0.0,False
138,0.76,0.0,0.0,0.0,0.78,0.0,False
139,0.78,0.0,0.0,0.0,0.8,0.0,False
140,0.8,0.0,0.0,0.0,0.82,0.0,False
141,0.82,0.0,0.0,0.0,0.84,0.0,False
142,0.84,0.0,0.0,0.0,0.86,0.0,False
143,0.86,0.0,0.0,0.0,0.88,0.0,False
144,0.88,0.0,0.0,0.0,0.9,0.0,False
145,0.9,0.0,0.0,0.0,0.92,0.0,False
146,0.92,0.0,0.0,0.0,0.94,0.0,False
147,0.94,0.0,0.0,0.0,0.96,0.0,False
148,0.96,0.0,0.0,0.0,0.98,0.0,False
149,0.98,0.0,0.0,0.0,1.0,0.0,True
150,0.0,1.0,0.0,0.0,0.02,1.0,False
151,0.02,1.0,0.03,0.0052569728134076,0.04,0.97,False
152,0.04,0.97,0.02,0.006271319970162993,0.06,0.95,False
153,0.06,0.95,0.02,0.006258623371264414,0.08,0.93,False
154,0.08,0.93,0.04,0.0013642241584535496,0.1,0.89,False
155,0.1,0.89,0.04,0.0014886508276595323,0.12,0.85,False
156,0.12,0.85,0.02,0.006350673713279054,0.14,0.83,False
157,0.14,0.83,0.01,0.004575336856639527,0.16,0.82,False
158,0.16,0.82,0.01,0.004624536177371487,0.18,0.81,False
159,0.18,0.81,0.06,-0.014395619673379996,0.2,0.75,False
160,0.2,0.75,0.02,0.006347499563554407,0.22,0.73,False
161,0.22,0.73,0.11,-0.1038807884587916,0.24,0.62,False
162,0.24,0.62,0.11,-0.10347227538923011,0.26,0.51,False
163,0.26,0.51,0.1,-0.08021488993635834,0.28,0.41,False
164,0.28,0.41,0.05,-0.004782094621403315,0.3,0.36,False
165,0.3,0.36,0.1,-0.07956418924280664,0.32,0.26,False
166,0.32,0.26,0.08,-0.041251351394245295,0.34,0.18,False
167,0.34,0.18,0.06,-0.013786182926248655,0.36,0.12,False
168,0.36,0.12,0.01,0.004681353457442583,0.38,0.11,False
169,0.38,0.11,0.06,-0.013814750273770438,0.4,0.05,False
170,0.4,0.05,0.05,-0.0053534415718389655,0.42,0.0,False
171,0.42,0.0,0.0,0.0,0.44,0.0,False
172,0.44,0.0,0.0,0.0,0.46,0.0,False
173,0.46,0.0,0.0,0.0,0.48,0.0,False
174,0.48,0.0,0.0,0.0,0.5,0.0,False
175,0.5,0.0,0.0,0.0,0.52,0.0,False
176,0.52,0.0,0.0,0.0,0.54,0.0,False
177,0.54,0.0,0.0,0.0,0.56,0.0,False
178,0.56,0.0,0.0,0.0,0.58,0.0,False
179,0.58,0.0,0.0,0.0,0.6,0.0,False
180,0.6,0.0,0.0,0.0,0.62,0.0,False
181,0.62,0.0,0.0,0.0,0.64,0.0,False
182,0.64,0.0,0.0,0.0,0.66,0.0,False
183,0.66,0.0,0.0,0.0,0.68,0.0,False
184,0.68,0.0,0.0,0.0,0.7,0.0,False
185,0.7,0.0,0.0,0.0,0.72,0.0,False
186,0.72,0.0,0.0,0.0,0.74,0.0,False
187,0.74,0.0,0.0,0.0,0.76,0.0,False
188,0.76,0.0,0.0,0.0,0.78,0.0,False
189,0.78,0.0,0.0,0.0,0.8,0.0,False
190,0.8,0.0,0.0,0.0,0.82,0.0,False
191,0.82,0.0,0.0,0.0,0.84,0.0,False
192,0.84,0.0,0.0,0.0,0.86,0.0,False
193,0.86,0.0,0.0,0.0,0.88,0.0,False
194,0.88,0.0,0.0,0.0,0.9,0.0,False
195,0.9,0.0,0.0,0.0,0.92,0.0,False
196,0.92,0.0,0.0,0.0,0.94,0.0,False
197,0.94,0.0,0.0,0.0,0.96,0.0,False
198,0.96,0.0,0.0,0.0,0.98,0.0,False
199,0.98,0.0,0.0,0.0,1.0,0.0,True
200,0.0,1.0,0.01,0.004802288561951464,0.02,0.99,False
201,0.02,0.99,0.01,0.004821333460299318,0.04,0.98,False
202,0.04,0.98,0.01,0.004830855909473247,0.06,0.97,False
203,0.06,0.97,0.01,0.004807049786538428,0.08,0.96,False
204,0.08,0.96,0.11,-0.100982789760193,0.1,0.85,False
205,0.1,0.85,0.11,-0.10066854893745338,0.12,0.74,False
206,0.12,0.74,0.0,0.0,0.14,0.74,False
207,0.14,0.74,0.03,0.006754377946007709,0.16,0.71,False
208,0.16,0.71,0.02,0.007414013871034293,0.18,0.69,False
209,0.18,0.69,0.02,0.00701407100572934,0.2,0.67,False
210,0.2,0.67,0.02,0.007302918630671808,0.22,0.65,False
211,0.22,0.65,0.02,0.007375924074338584,0.24,0.63,False
212,0.24,0.63,0.01,0.005099071561205538,0.26,0.62,False
213,0.26,0.62,0.08,-0.037950235680617055,0.28,0.54,False
214,0.28,0.54,0.08,-0.037899449285022785,0.3,0.46,False
215,0.3,0.46,0.01,0.005091136186893936,0.32,0.45,False
216,0.32,0.45,0.06,-0.011900737989810978,0.34,0.39,False
217,0.34,0.39,0.04,0.003355050865749328,0.36,0.35,False
218,0.36,0.35,0.04,0.003339180117126115,0.38,0.31,False
219,0.38,0.31,0.06,-0.011795991048897794,0.4,0.25,False
220,0.4,0.25,0.08,-0.03782326969163136,0.42,0.17,False
221,0.42,0.17,0.14,-0.18394625529686237,0.44,0.03,False
222,0.44,0.03,0.03,0.0067877065181164535,0.46,0.0,False
223,0.46,0.0,0.0,0.0,0.48,0.0,False
224,0.48,0.0,0.0,0.0,0.5,0.0,False
225,0.5,0.0,0.0,0.0,0.52,0.0,False
226,0.52,0.0,0.0,0.0,0.54,0.0,False
227,0.54,0.0,0.0,0.0,0.56,0.0,False
228,0.56,0.0,0.0,0.0,0.58,0.0,False
229,0.58,0.0,0.0,0.0,0.6,0.0,False
230,0.6,0.0,0.0,0.0,0.62,0.0,False
231,0.62,0.0,0.0,0.0,0.64,0.0,False
232,0.64,0.0,0.0,0.0,0.66,0.0,False
233,0.66,0.0,0.0,0.0,0.68,0.0,False
234,0.68,0.0,0.0,0.0,0.7,0.0,False
235,0.7,0.0,0.0,0.0,0.72,0.0,False
236,0.72,0.0,0.0,0.0,0.74,0.0,False
237,0.74,0.0,0.0,0.0,0.76,0.0,False
238,0.76,0.0,0.0,0.0,0.78,0.0,False
239,0.78,0.0,0.0,0.0,0.8,0.0,False
240,0.8,0.0,0.0,0.0,0.82,0.0,False
241,0.82,0.0,0.0,0.0,0.84,0.0,False
242,0.84,0.0,0.0,0.0,0.86,0.0,False
243,0.86,0.0,0.0,0.0,0.88,0.0,False
244,0.88,0.0,0.0,0.0,0.9,0.0,False
245,0.9,0.0,0.0,0.0,0.92,0.0,False
246,0.92,0.0,0.0,0.0,0.94,0.0,False
247,0.94,0.0,0.0,0.0,0.96,0.0,False
248,0.96,0.0,0.0,0.0,0.98,0.0,False
249,0.98,0.0,0.0,0.0,1.0,0.0,True
250,0.0,1.0,0.0,0.0,0.02,1.0,False
251,0.02,1.0,0.05,-0.00019544826929488585,0.04,0.95,False
252,0.04,0.95,0.05,-9.228840324398274e-05,0.06,0.9,False
253,0.06,0.9,0.42,-2.175641994000857,0.08,0.48,False
254,0.08,0.48,0.06,-0.0087868971099367,0.1,0.42,False
255,0.1,0.42,0.06,-0.008320297100414237,0.12,0.36,False
256,0.12,0.36,0.07,-0.01924038470694664,0.14,0.29,False
257,0.14,0.29,0.03,0.008489844307955994,0.16,0.26,False
258,0.16,0.26,0.06,-0.008444088939675291,0.18,0.2,False
259,0.18,0.2,0.04,0.005583303972448366,0.2,0.16,False
260,0.2,0.16,0.05,5.054833436490824e-05,0.22,0.11,False
261,0.22,0.11,0.05,0.00025051976701739864,0.24,0.06,False
262,0.24,0.06,0.06,-0.0080346236251964,0.26,0.0,False
263,0.26,0.0,0.0,0.0,0.28,0.0,False
264,0.28,0.0,0.0,0.0,0.3,0.0,False
265,0.3,0.0,0.0,0.0,0.32,0.0,False
266,0.32,0.0,0.0,0.0,0.34,0.0,False
267,0.34,0.0,0.0,0.0,0.36,0.0,False
268,0.36,0.0,0.0,0.0,0.38,0.0,False
269,0.38,0.0,0.0,0.0,0.4,0.0,False
270,0.4,0.0,0.0,0.0,0.42,0.0,False
271,0.42,0.0,0.0,0.0,0.44,0.0,False
272,0.44,0.0,0.0,0.0,0.46,0.0,False
273,0.46,0.0,0.0,0.0,0.48,0.0,False
274,0.48,0.0,0.0,0.0,0.5,0.0,False
275,0.5,0.0,0.0,0.0,0.52,0.0,False
276,0.52,0.0,0.0,0.0,0.54,0.0,False
277,0.54,0.0,0.0,0.0,0.56,0.0,False
278,0.56,0.0,0.0,0.0,0.58,0.0,False
279,0.58,0.0,0.0,0.0,0.6,0.0,False
280,0.6,0.0,0.0,0.0,0.62,0.0,False
281,0.62,0.0,0.0,0.0,0.64,0.0,False
282,0.64,0.0,0.0,0.0,0.66,0.0,False
283,0.66,0.0,0.0,0.0,0.68,0.0,False
284,0.68,0.0,0.0,0.0,0.7,0.0,False
285,0.7,0.0,0.0,0.0,0.72,0.0,False
286,0.72,0.0,0.0,0.0,0.74,0.0,False
287,0.74,0.0,0.0,0.0,0.76,0.0,False
288,0.76,0.0,0.0,0.0,0.78,0.0,False
289,0.78,0.0,0.0,0.0,0.8,0.0,False
290,0.8,0.0,0.0,0.0,0.82,0.0,False
291,0.82,0.0,0.0,0.0,0.84,0.0,False
292,0.84,0.0,0.0,0.0,0.86,0.0,False
293,0.86,0.0,0.0,0.0,0.88,0.0,False
294,0.88,0.0,0.0,0.0,0.9,0.0,False
295,0.9,0.0,0.0,0.0,0.92,0.0,False
296,0.92,0.0,0.0,0.0,0.94,0.0,False
297,0.94,0.0,0.0,0.0,0.96,0.0,False
298,0.96,0.0,0.0,0.0,0.98,0.0,False
299,0.98,0.0,0.0,0.0,1.0,0.0,True
300,0.0,1.0,0.0,0.0,0.02,1.0,False
301,0.02,1.0,0.05,-0.00019544826929488585,0.04,0.95,False
302,0.04,0.95,0.03,0.008284635528257863,0.06,0.92,False
303,0.06,0.92,0.09,-0.05110889872875308,0.08,0.83,False
304,0.08,0.83,0.11,-0.09289981748639085,0.1,0.72,False
305,0.1,0.72,0.12,-0.11807478931581206,0.12,0.6,False
306,0.12,0.6,0.14,-0.17770270278849062,0.14,0.46,False
307,0.14,0.46,0.14,-0.17731386944722188,0.16,0.32,False
308,0.16,0.32,0.05,-0.00028273738672254106,0.18,0.27,False
309,0.18,0.27,0.04,0.005402377438143743,0.2,0.23,False
310,0.2,0.23,0.02,0.008251989398339911,0.22,0.21,False
311,0.22,0.21,0.04,0.005265888999984116,0.24,0.17,False
312,0.24,0.17,0.04,0.005266523829929048,0.26,0.13,False
313,0.26,0.13,0.04,0.0052976304972305426,0.28,0.09,False
314,0.28,0.09,0.09,-0.0511803170975575,0.3,0.0,False
315,0.3,0.0,0.0,0.0,0.32,0.0,False
316,0.32,0.0,0.0,0.0,0.34,0.0,False
317,0.34,0.0,0.0,0.0,0.36,0.0,False
318,0.36,0.0,0.0,0.0,0.38,0.0,False
319,0.38,0.0,0.0,0.0,0.4,0.0,False
320,0.4,0.0,0.0,0.0,0.42,0.0,False
321,0.42,0.0,0.0,0.0,0.44,0.0,False
322,0.44,0.0,0.0,0.0,0.46,0.0,False
323,0.46,0.0,0.0,0.0,0.48,0.0,False
324,0.48,0.0,0.0,0.0,0.5,0.0,False
325,0.5,0.0,0.0,0.0,0.52,0.0,False
326,0.52,0.0,0.0,0.0,0.54,0.0,False
327,0.54,0.0,0.0,0.0,0.56,0.0,False
328,0.56,0.0,0.0,0.0,0.58,0.0,False
329,0.58,0.0,0.0,0.0,0.6,0.0,False
330,0.6,0.0,0.0,0.0,0.62,0.0,False
331,0.62,0.0,0.0,0.0,0.64,0.0,False
332,0.64,0.0,0.0,0.0,0.66,0.0,False
333,0.66,0.0,0.0,0.0,0.68,0.0,False
334,0.68,0.0,0.0,0.0,0.7,0.0,False
335,0.7,0.0,0.0,0.0,0.72,0.0,False
336,0.72,0.0,0.0,0.0,0.74,0.0,False
337,0.74,0.0,0.0,0.0,0.76,0.0,False
338,0.76,0.0,0.0,0.0,0.78,0.0,False
339,0.78,0.0,0.0,0.0,0.8,0.0,False
340,0.8,0.0,0.0,0.0,0.82,0.0,False
341,0.82,0.0,0.0,0.0,0.84,0.0,False
342,0.84,0.0,0.0,0.0,0.86,0.0,False
343,0.86,0.0,0.0,0.0,0.88,0.0,False
344,0.88,0.0,0.0,0.0,0.9,0.0,False
345,0.9,0.0,0.0,0.0,0.92,0.0,False
346,0.92,0.0,0.0,0.0,0.94,0.0,False
347,0.94,0.0,0.0,0.0,0.96,0.0,False
348,0.96,0.0,0.0,0.0,0.98,0.0,False
349,0.98,0.0,0.0,0.0,1.0,0.0,True
350,0.0,1.0,0.05,0.00047112317288004746,0.02,0.95,False
351,0.02,0.95,0.02,0.008559881921630236,0.04,0.93,False
352,0.04,0.93,0.11,-0.09139844466663492,0.06,0.82,False
353,0.06,0.82,0.04,0.00605307813169546,0.08,0.78,False
354,0.08,0.78,0.11,-0.09083804853274934,0.1,0.67,False
355,0.1,0.67,0.03,0.008796943293815161,0.12,0.64,False
356,0.12,0.64,0.04,0.006122909425637604,0.14,0.6,False
357,0.14,0.6,0.12,-0.11591700233300005,0.16,0.48,False
358,0.16,0.48,0.03,0.00885979145836309,0.18,0.45,False
359,0.18,0.45,0.03,0.008744569823358556,0.2,0.42,False
360,0.2,0.42,0.03,0.008749331047945525,0.22,0.39,False
361,0.22,0.39,0.02,0.00868049961116666,0.24,0.37,False
362,0.24,0.37,0.02,0.008699544509514507,0.26,0.35,False
363,0.26,0.35,0.05,0.0007647320224094811,0.28,0.3,False
364,0.28,0.3,0.06,-0.007491844022282541,0.3,0.24,False
365,0.3,0.24,0.04,0.0062498754146232995,0.32,0.2,False
366,0.32,0.2,0.05,0.0008123442682791207,0.34,0.15,False
367,0.34,0.15,0.05,0.0012598993794537341,0.36,0.1,False
368,0.36,0.1,0.08,-0.031284521258867784,0.38,0.02,False
369,0.38,0.02,0.02,0.008962998936659836,0.4,0.0,False
370,0.4,0.0,0.0,0.0,0.42,0.0,False
371,0.42,0.0,0.0,0.0,0.44,0.0,False
372,0.44,0.0,0.0,0.0,0.46,0.0,False
373,0.46,0.0,0.0,0.0,0.48,0.0,False
374,0.48,0.0,0.0,0.0,0.5,0.0,False
375,0.5,0.0,0.0,0.0,0.52,0.0,False
376,0.52,0.0,0.0,0.0,0.54,0.0,False
377,0.54,0.0,0.0,0.0,0.56,0.0,False
378,0.56,0.0,0.0,0.0,0.58,0.0,False
379,0.58,0.0,0.0,0.0,0.6,0.0,False
380,0.6,0.0,0.0,0.0,0.62,0.0,False
381,0.62,0.0,0.0,0.0,0.64,0.0,False
382,0.64,0.0,0.0,0.0,0.66,0.0,False
383,0.66,0.0,0.0,0.0,0.68,0.0,False
384,0.68,0.0,0.0,0.0,0.7,0.0,False
385,0.7,0.0,0.0,0.0,0.72,0.0,False
386,0.72,0.0,0.0,0.0,0.74,0.0,False
387,0.74,0.0,0.0,0.0,0.76,0.0,False
388,0.76,0.0,0.0,0.0,0.78,0.0,False
389,0.78,0.0,0.0,0.0,0.8,0.0,False
390,0.8,0.0,0.0,0.0,0.82,0.0,False
391,0.82,0.0,0.0,0.0,0.84,0.0,False
392,0.84,0.0,0.0,0.0,0.86,0.0,False
393,0.86,0.0,0.0,0.0,0.88,0.0,False
394,0.88,0.0,0.0,0.0,0.9,0.0,False
395,0.9,0.0,0.0,0.0,0.92,0.0,False
396,0.92,0.0,0.0,0.0,0.94,0.0,False
397,0.94,0.0,0.0,0.0,0.96,0.0,False
398,0.96,0.0,0.0,0.0,0.98,0.0,False
399,0.98,0.0,0.0,0.0,1.0,0.0,True
400,0.0,1.0,0.0,0.0,0.02,1.0,False
401,0.02,1.0,0.0,0.0,0.04,1.0,False
402,0.04,1.0,0.05,0.003065990572775311,0.06,0.95,False
403,0.06,0.95,0.05,0.003149312003047161,0.08,0.9,False
404,0.08,0.9,0.09,-0.04452412512498216,0.1,0.81,False
405,0.1,0.81,0.11,-0.08520091732927045,0.12,0.7,False
406,0.12,0.7,0.11,-0.08520091732927045,0.14,0.59,False
407,0.14,0.59,0.07,-0.01501876557317211,0.16,0.52,False
408,0.16,0.52,0.01,0.006381428049961116,0.18,0.51,False
409,0.18,0.51,0.01,0.006375079750511831,0.2,0.5,False
410,0.2,0.5,0.08,-0.026358240886222614,0.22,0.42,False
411,0.22,0.42,0.08,-0.02546947896332273,0.24,0.34,False
412,0.24,0.34,0.02,0.010302490120458977,0.26,0.32,False
413,0.26,0.32,0.06,-0.002045003094795994,0.28,0.26,False
414,0.28,0.26,0.06,-0.002283064324144185,0.3,0.2,False
415,0.3,0.2,0.06,-0.0024735133076227503,0.32,0.14,False
416,0.32,0.14,0.06,-0.0022544969766223957,0.34,0.08,False
417,0.34,0.08,0.08,-0.02526633338094561,0.36,0.0,False
418,0.36,0.0,0.0,0.0,0.38,0.0,False
419,0.38,0.0,0.0,0.0,0.4,0.0,False
420,0.4,0.0,0.0,0.0,0.42,0.0,False
421,0.42,0.0,0.0,0.0,0.44,0.0,False
422,0.44,0.0,0.0,0.0,0.46,0.0,False
423,0.46,0.0,0.0,0.0,0.48,0.0,False
424,0.48,0.0,0.0,0.0,0.5,0.0,False
425,0.5,0.0,0.0,0.0,0.52,0.0,False
426,0.52,0.0,0.0,0.0,0.54,0.0,False
427,0.54,0.0,0.0,0.0,0.56,0.0,False
428,0.56,0.0,0.0,0.0,0.58,0.0,False
429,0.58,0.0,0.0,0.0,0.6,0.0,False
430,0.6,0.0,0.0,0.0,0.62,0.0,False
431,0.62,0.0,0.0,0.0,0.64,0.0,False
432,0.64,0.0,0.0,0.0,0.66,0.0,False
433,0.66,0.0,0.0,0.0,0.68,0.0,False
434,0.68,0.0,0.0,0.0,0.7,0.0,False
435,0.7,0.0,0.0,0.0,0.72,0.0,False
436,0.72,0.0,0.0,0.0,0.74,0.0,False
437,0.74,0.0,0.0,0.0,0.76,0.0,False
438,0.76,0.0,0.0,0.0,0.78,0.0,False
439,0.78,0.0,0.0,0.0,0.8,0.0,False
440,0.8,0.0,0.0,0.0,0.82,0.0,False
441,0.82,0.0,0.0,0.0,0.84,0.0,False
442,0.84,0.0,0.0,0.0,0.86,0.0,False
443,0.86,0.0,0.0,0.0,0.88,0.0,False
444,0.88,0.0,0.0,0.0,0.9,0.0,False
445,0.9,0.0,0.0,0.0,0.92,0.0,False
446,0.92,0.0,0.0,0.0,0.94,0.0,False
447,0.94,0.0,0.0,0.0,0.96,0.0,False
448,0.96,0.0,0.0,0.0,0.98,0.0,False
449,0.98,0.0,0.0,0.0,1.0,0.0,True
450,0.0,1.0,0.03,0.009882502499642901,0.02,0.97,False
451,0.02,0.97,0.03,0.010044384135599674,0.04,0.94,False
452,0.04,0.94,0.03,0.009642060658001234,0.06,0.91,False
453,0.06,0.91,0.03,0.009725382088273091,0.08,0.88,False
454,0.08,0.88,0.1,-0.06571537399419136,0.1,0.78,False
455,0.1,0.78,0.03,0.00976347188496881,0.12,0.75,False
456,0.12,0.75,0.08,-0.029988198511323796,0.14,0.67,False
457,0.14,0.67,0.11,-0.08609126632703266,0.16,0.56,False
458,0.16,0.56,0.03,0.010026767604627902,0.18,0.53,False
459,0.18,0.53,0.01,0.0061322572965766785,0.2,0.52,False
460,0.2,0.52,0.01,0.0061655858686854225,0.22,0.51,False
461,0.22,0.51,0.01,0.006159237569236138,0.24,0.5,False
462,0.24,0.5,0.04,0.007805843609643055,0.26,0.46,False
463,0.26,0.46,0.09,-0.04556540494215115,0.28,0.37,False
