"","times","open","high","low","close","numEvents","volume","value"
"1290",2019-03-07 18:30:00,169.846,169.846,169.5,169.54,825,151060,25622404
"1291",2019-03-07 18:40:00,169.56,169.76,169.55,169.61,732,129253,21925910
"1292",2019-03-07 18:50:00,169.64,169.69,169.46,169.563,1195,193949,32881942
"1293",2019-03-07 19:00:00,169.56,169.68,169.31,169.402,1069,165673,28072418
"1294",2019-03-07 19:10:00,169.41,169.45,168.9,168.95,1435,299523,50650188
"1295",2019-03-07 19:20:00,168.94,169.04,168.66,168.855,1379,250463,42286908
"1296",2019-03-07 19:30:00,168.84,168.96,168.22,168.327,1527,314030,52922832
"1297",2019-03-07 19:40:00,168.33,168.41,167.8,167.9,2314,413849,69567544
"1298",2019-03-07 19:50:00,167.89,168.14,167.61,168.044,2170,385808,64759588
"1299",2019-03-07 20:00:00,168.053,168.46,167.79,168.436,1770,318199,53499552
"1300",2019-03-07 20:10:00,168.42,168.57,168.32,168.409,1524,277159,46679284
"1301",2019-03-07 20:20:00,168.395,168.59,168.14,168.22,1591,257233,43307972
"1302",2019-03-07 20:30:00,168.22,168.77,168.18,168.72,2286,341872,57602896
"1303",2019-03-07 20:40:00,168.73,168.74,168.33,168.33,2319,356786,60127528
"1304",2019-03-07 20:50:00,168.33,169.24,168.08,169.13,6571,2492574,421183904
"1305",2019-03-07 21:00:00,169.13,169.13,169.13,169.13,2,1679,283969.281
"1306",2019-03-07 21:10:00,169.13,169.13,169.13,169.13,1,0,0
"1307",2019-03-07 21:20:00,169.13,169.13,169.13,169.13,1,0,0
"1308",2019-03-08 14:30:00,166.2,167.75,165.97,167.64,4101,1038824,173425216
"1309",2019-03-08 14:40:00,167.63,167.9,166.9,167.77,2667,539826,90345040
"1310",2019-03-08 14:50:00,167.78,168.14,167.52,167.65,2461,461670,77484432
"1311",2019-03-08 15:00:00,167.62,167.71,167.11,167.49,2073,430422,72066720
"1312",2019-03-08 15:10:00,167.48,168.25,167.47,168.03,1510,243523,40882880
"1313",2019-03-08 15:20:00,168.03,168.35,167.89,168.16,1127,203474,34210520
"1314",2019-03-08 15:30:00,168.12,168.53,168.01,168.1,1441,284531,47881716
"1315",2019-03-08 15:40:00,168.11,169.13,168.06,169.04,1748,358724,60532968
"1316",2019-03-08 15:50:00,169.04,169.08,168.4,168.4,1004,232924,39294116
"1317",2019-03-08 16:00:00,168.4,168.49,167.96,168.11,984,237515,39958168
"1318",2019-03-08 16:10:00,168.06,168.61,167.979,168.26,1078,181106,30493738
"1319",2019-03-08 16:20:00,168.27,168.51,168.08,168.09,922,159447,26830860
"1320",2019-03-08 16:30:00,168.098,168.46,168.09,168.14,1500,282790,47576120
"1321",2019-03-08 16:40:00,168.17,168.75,168.09,168.57,886,186199,31355536
"1322",2019-03-08 16:50:00,168.557,168.56,168.1,168.25,864,143595,24157666
"1323",2019-03-08 17:00:00,168.27,168.55,167.58,167.73,1934,354690,59652136
"1324",2019-03-08 17:10:00,167.76,167.83,167.39,167.46,1360,267047,44748532
"1325",2019-03-08 17:20:00,167.46,167.75,167.4,167.67,620,100309,16808646
"1326",2019-03-08 17:30:00,167.67,167.79,167.6,167.65,519,74586,12506710
"1327",2019-03-08 17:40:00,167.63,167.93,167.44,167.483,532,88017,14760403
"1328",2019-03-08 17:50:00,167.46,167.535,167.24,167.44,988,160965,26950514
"1329",2019-03-08 18:00:00,167.441,167.61,167.42,167.57,699,110979,18592646
"1330",2019-03-08 18:10:00,167.56,167.87,167.54,167.77,956,185745,31161476
"1331",2019-03-08 18:20:00,167.76,167.92,167.55,167.85,682,106648,17889498
"1332",2019-03-08 18:30:00,167.85,167.98,167.72,167.873,842,124022,20815032
"1333",2019-03-08 18:40:00,167.86,168.21,167.85,168.14,875,142557,23957224
"1334",2019-03-08 18:50:00,168.14,168.19,167.97,168.09,560,88613,14891692
"1335",2019-03-08 19:00:00,168.09,168.26,167.9,168.25,836,147714,24822266
"1336",2019-03-08 19:10:00,168.255,168.4,168.09,168.3,764,105714,17787480
"1337",2019-03-08 19:20:00,168.29,168.6,168.29,168.45,901,132526,22326124
"1338",2019-03-08 19:30:00,168.475,168.69,168.475,168.535,682,94555,15940478
"1339",2019-03-08 19:40:00,168.54,168.83,168.53,168.75,818,136897,23094464
"1340",2019-03-08 19:50:00,168.79,169.18,168.78,168.91,1583,304659,51479564
"1341",2019-03-08 20:00:00,168.91,169.04,168.71,168.94,1570,228586,38606896
"1342",2019-03-08 20:10:00,168.93,168.93,168.581,168.581,1360,228875,38615932
"1343",2019-03-08 20:20:00,168.61,168.77,168.5,168.63,891,157342,26532010
"1344",2019-03-08 20:30:00,168.65,169.11,168.61,168.952,1725,305005,51529492
"1345",2019-03-08 20:40:00,168.95,169.5,168.84,169.44,2732,466448,78955384
"1346",2019-03-08 20:50:00,169.44,169.62,169.26,169.6,4907,1303846,221029312
"1347",2019-03-08 21:20:00,169.6,169.6,169.6,169.6,1,0,0
"1348",2019-03-11 13:30:00,171.6,173.86,171.58,173.525,6331,1825402,315317312
"1349",2019-03-11 13:40:00,173.52,174.05,173.09,173.22,4408,887998,154149040
"1350",2019-03-11 13:50:00,173.225,173.9,173.2,173.71,2795,598484,103920136
"1351",2019-03-11 14:00:00,173.703,174.3,173.703,173.9,3325,878414,152929680
"1352",2019-03-11 14:10:00,173.9,174.08,173.61,173.96,1613,310907,54061964
"1353",2019-03-11 14:20:00,173.94,173.95,173.35,173.427,1645,275201,47784112
"1354",2019-03-11 14:30:00,173.46,173.55,173.12,173.209,1334,287601,49852692
"1355",2019-03-11 14:40:00,173.2,173.43,172.955,173.293,1880,436574,75614752
"1356",2019-03-11 14:50:00,173.31,173.31,172.81,172.96,1586,321027,55552340
"1357",2019-03-11 15:00:00,172.96,173.11,172.72,172.77,1729,323647,55971792
"1358",2019-03-11 15:10:00,172.75,173.32,172.75,173.2,1697,351472,60844496
"1359",2019-03-11 15:20:00,173.17,173.23,172.63,172.825,1335,241461,41743332
"1360",2019-03-11 15:30:00,172.84,173.05,172.63,172.995,1311,275576,47632068
"1361",2019-03-11 15:40:00,172.99,173.18,172.82,172.87,1697,306087,52954684
"1362",2019-03-11 15:50:00,172.87,172.98,172.61,172.89,954,181380,31342654
"1363",2019-03-11 16:00:00,172.9,173.07,172.76,172.87,821,160682,27788712
"1364",2019-03-11 16:10:00,172.855,172.89,172.66,172.76,928,151532,26180816
"1365",2019-03-11 16:20:00,172.74,173.07,172.69,172.97,1027,146751,25378886
"1366",2019-03-11 16:30:00,172.985,173.207,172.91,172.92,2105,443027,76665600
"1367",2019-03-11 16:40:00,172.93,173.2,172.925,173.03,1798,345657,59820948
"1368",2019-03-11 16:50:00,173,173.14,172.73,172.795,1052,178107,30802022
"1369",2019-03-11 17:00:00,172.81,172.97,172.66,172.925,977,178370,30825984
"1370",2019-03-11 17:10:00,172.94,172.96,172.73,172.784,1215,230925,39911816
"1371",2019-03-11 17:20:00,172.78,172.94,172.34,172.51,1627,314948,54355280
"1372",2019-03-11 17:30:00,172.5,172.94,172.45,172.8,837,154402,26680464
"1373",2019-03-11 17:40:00,172.78,172.92,172.53,172.54,732,125226,21632502
"1374",2019-03-11 17:50:00,172.535,172.8,172.52,172.76,889,156843,27081408
"1375",2019-03-11 18:00:00,172.75,172.77,172.46,172.48,981,155688,26878980
"1376",2019-03-11 18:10:00,172.477,172.54,172.07,172.1,1287,258794,44586284
"1377",2019-03-11 18:20:00,172.09,172.63,172.09,172.52,1183,222614,38388928
"1378",2019-03-11 18:30:00,172.522,172.99,172.44,172.9,1099,231130,39918728
"1379",2019-03-11 18:40:00,172.88,173,172.72,172.86,800,127120,21976442
"1380",2019-03-11 18:50:00,172.86,172.95,172.77,172.86,960,166657,28810416
"1381",2019-03-11 19:00:00,172.87,172.875,172.7,172.85,954,139057,24026912
"1382",2019-03-11 19:10:00,172.85,172.9,172.67,172.72,1003,192238,33220162
"1383",2019-03-11 19:20:00,172.74,172.76,172.38,172.48,1392,220180,37998092
"1384",2019-03-11 19:30:00,172.482,172.73,172.41,172.41,1888,317492,54802716
"1385",2019-03-11 19:40:00,172.41,172.41,172.02,172.17,2936,471664,81236728
"1386",2019-03-11 19:50:00,172.175,172.25,171.9,171.98,6933,2262329,389214112
"1387",2019-03-11 20:00:00,172.07,172.07,172.07,172.07,1,4993,859145.563
"1388",2019-03-11 20:10:00,172.07,172.07,172.07,172.07,1,0,0
"1389",2019-03-11 20:20:00,172.07,172.07,172.07,172.07,1,0,0
"1390",2019-03-12 13:30:00,172.09,173.47,171.89,173.17,4061,975953,168485232
"1391",2019-03-12 13:40:00,173.15,173.8,172.69,172.81,2217,429639,74455760
"1392",2019-03-12 13:50:00,172.81,173.15,172.41,172.61,1596,262460,45336900
"1393",2019-03-12 14:00:00,172.628,172.628,172.1,172.31,1426,294420,50734508
"1394",2019-03-12 14:10:00,172.285,172.32,171.4,171.42,1789,360525,61959268
"1395",2019-03-12 14:20:00,171.45,171.92,171.218,171.9,1689,359424,61633712
"1396",2019-03-12 14:30:00,171.882,172.3,171.86,172.15,1622,281737,48492336
"1397",2019-03-12 14:40:00,172.144,172.57,172.11,172.33,1315,269095,46393756
"1398",2019-03-12 14:50:00,172.337,172.56,172.33,172.47,927,143382,24720368
"1399",2019-03-12 15:00:00,172.465,172.5,171.78,172.08,1433,322732,55560448
"1400",2019-03-12 15:10:00,172.1,172.4,171.55,171.67,1225,213443,36696804
"1401",2019-03-12 15:20:00,171.64,171.97,171.62,171.94,750,116655,20042632
"1402",2019-03-12 15:30:00,171.91,172.57,171.87,172.431,972,199562,34390452
"1403",2019-03-12 15:40:00,172.42,172.54,172.34,172.41,1018,192773,33240654
"1404",2019-03-12 15:50:00,172.4,172.65,172.25,172.602,1348,249323,43010196
"1405",2019-03-12 16:00:00,172.61,172.64,172.27,172.29,808,128378,22140668
"1406",2019-03-12 16:10:00,172.3,172.37,172.07,172.11,769,124792,21488824
"1407",2019-03-12 16:20:00,172.1,172.65,172.08,172.499,1065,196595,33909840
"1408",2019-03-12 16:30:00,172.5,172.63,172.33,172.51,660,103505,17856686
"1409",2019-03-12 16:40:00,172.51,172.65,172.49,172.52,696,115180,19876488
"1410",2019-03-12 16:50:00,172.55,172.55,172.32,172.5,685,122875,21188774
"1411",2019-03-12 17:00:00,172.5,172.5,172.27,172.28,540,79979,13786984
"1412",2019-03-12 17:10:00,172.27,172.27,171.76,171.98,867,187014,32160826
"1413",2019-03-12 17:20:00,172.01,172.17,171.96,171.97,598,93412,16070090
"1414",2019-03-12 17:30:00,171.991,172.023,171.63,171.775,837,153074,26301672
"1415",2019-03-12 17:40:00,171.79,172,171.76,172,444,80576,13853325
"1416",2019-03-12 17:50:00,172.01,172.17,171.94,172.133,520,88720,15265508
"1417",2019-03-12 18:00:00,172.14,172.3,172.05,172.19,797,123963,21343222
"1418",2019-03-12 18:10:00,172.182,172.31,172.14,172.28,715,112621,19397264
"1419",2019-03-12 18:20:00,172.29,172.35,171.805,171.87,931,138081,23766096
"1420",2019-03-12 18:30:00,171.86,172.13,171.83,172.095,551,85878,14769100
"1421",2019-03-12 18:40:00,172.11,172.2,172.04,172.15,565,89740,15447904
"1422",2019-03-12 18:50:00,172.15,172.2,171.61,171.75,1384,203813,35034900
"1423",2019-03-12 19:00:00,171.74,171.74,171.425,171.59,1327,254265,43628112
"1424",2019-03-12 19:10:00,171.605,171.674,171.27,171.32,1028,166592,28561618
"1425",2019-03-12 19:20:00,171.34,171.696,171.305,171.59,1088,162905,27938312
"1426",2019-03-12 19:30:00,171.6,171.79,171.425,171.76,1216,181721,31179614
"1427",2019-03-12 19:40:00,171.76,172.03,171.67,171.9,1453,246612,42394156
"1428",2019-03-12 19:50:00,171.9,172.14,171.55,171.92,4141,1334143,229292400
"1429",2019-03-12 20:20:00,171.92,171.92,171.92,171.92,1,0,0
"1430",2019-03-13 13:30:00,172.32,173.34,172.12,172.873,2558,596718,103050568
"1431",2019-03-13 13:40:00,172.86,173.19,172.5,173.11,1373,257001,44423368
"1432",2019-03-13 13:50:00,173.11,173.47,173.04,173.11,1293,254333,44062888
"1433",2019-03-13 14:00:00,173.09,173.17,172.71,172.95,1268,207079,35815580
"1434",2019-03-13 14:10:00,172.928,172.99,172.58,172.85,955,218516,37759420
"1435",2019-03-13 14:20:00,172.856,173.022,172.25,172.54,1053,253783,43788236
"1436",2019-03-13 14:30:00,172.54,173.03,172.54,172.86,1279,314351,54336440
"1437",2019-03-13 14:40:00,172.85,172.85,172.41,172.695,947,195705,33775420
"1438",2019-03-13 14:50:00,172.69,173,172.67,172.84,1204,208538,36034912
"1439",2019-03-13 15:00:00,172.91,173.1,172.84,173.029,1139,213589,36946680
"1440",2019-03-13 15:10:00,172.999,173.2,172.86,173.15,1207,261984,45337180
"1441",2019-03-13 15:20:00,173.17,173.48,173.12,173.37,1328,308078,53395916
"1442",2019-03-13 15:30:00,173.375,173.48,172.5,173.28,1122,214465,37165236
"1443",2019-03-13 15:40:00,173.29,173.3,173.07,173.17,648,152805,26463882
"1444",2019-03-13 15:50:00,173.189,173.189,172.952,173.015,706,138092,23902580
"1445",2019-03-13 16:00:00,173.026,173.44,173.01,173.28,669,131495,22781624
"1446",2019-03-13 16:10:00,173.29,173.37,173.14,173.235,642,107912,18697224
"1447",2019-03-13 16:20:00,173.23,173.46,173.175,173.43,680,124881,21646338
"1448",2019-03-13 16:30:00,173.446,173.59,173.27,173.55,804,193896,33636780
"1449",2019-03-13 16:40:00,173.54,173.75,173.43,173.62,883,225876,39211532
"1450",2019-03-13 16:50:00,173.65,173.66,173.41,173.58,524,103100,17891866
"1451",2019-03-13 17:00:00,173.59,173.62,173.318,173.39,516,97392,16893696
"1452",2019-03-13 17:10:00,173.37,173.456,173.29,173.395,518,98327,17046232
"1453",2019-03-13 17:20:00,173.38,173.69,173.38,173.633,580,98749,17139630
"1454",2019-03-13 17:30:00,173.63,173.75,173.48,173.72,590,129317,22452968
"1455",2019-03-13 17:40:00,173.73,173.788,173.66,173.78,592,103124,17914518
"1456",2019-03-13 17:50:00,173.77,173.89,173.74,173.89,813,177772,30897922
"1457",2019-03-13 18:00:00,173.89,174.03,173.81,173.94,1480,337865,58773288
"1458",2019-03-13 18:10:00,173.94,174,173.84,173.974,912,162787,28313622
"1459",2019-03-13 18:20:00,173.96,174.025,173.84,173.94,1074,200323,34848084
"1460",2019-03-13 18:30:00,173.92,173.99,173.84,173.9,896,139180,24201740
"1461",2019-03-13 18:40:00,173.9,174.01,173.21,173.3,1590,261083,45299288
"1462",2019-03-13 18:50:00,173.3,173.48,172.81,173.33,1695,320846,55549240
"1463",2019-03-13 19:00:00,173.307,173.43,173.06,173.24,762,126087,21845138
"1464",2019-03-13 19:10:00,173.25,173.52,173.16,173.41,721,100171,17361478
"1465",2019-03-13 19:20:00,173.4,173.73,173.33,173.51,1122,169582,29434860
"1466",2019-03-13 19:30:00,173.51,173.87,173.465,173.77,1182,168894,29338474
"1467",2019-03-13 19:40:00,173.76,173.85,173.26,173.34,1764,284870,49461908
