,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done
82,0.2,0.75,0.15,-0.05196489787173265,0.3,0.6,False
83,0.3,0.6,0.05,-0.0053429867161834035,0.4,0.55,False
84,0.4,0.55,0.0,0.0,0.5,0.55,False
85,0.5,0.55,0.05,-0.005043823104635862,0.6,0.5,False
86,0.6,0.5,0.0,0.0,0.7,0.5,False
87,0.7,0.5,0.2,-0.09625450332492183,0.8,0.3,False
88,0.8,0.3,0.15,-0.05448834690282338,0.9,0.15,False
89,0.9,0.15,0.15,-0.05529775508260723,1.0,0.0,True
90,0.0,1.0,0.1,-0.0240953673284769,0.1,0.9,False
91,0.1,0.9,0.05,-0.006043680267898245,0.2,0.85,False
92,0.2,0.85,0.05,-0.006011938770651827,0.3,0.8,False
93,0.3,0.8,0.0,0.0,0.4,0.8,False
94,0.4,0.8,0.1,-0.023627180244092105,0.5,0.7,False
95,0.5,0.7,0.05,-0.0053969472615023354,0.6,0.65,False
96,0.6,0.65,0.1,-0.023857306099128704,0.7,0.55,False
97,0.7,0.55,0.05,-0.005631040803694711,0.8,0.5,False
98,0.8,0.5,0.2,-0.09749877001698178,0.9,0.3,False
99,0.9,0.3,0.3,-0.22295267342760552,1.0,0.0,True
100,0.0,1.0,0.0,0.0,0.1,1.0,False
101,0.1,1.0,0.1,-0.024444523798187574,0.2,0.9,False
102,0.2,0.9,0.2,-0.09876208160738949,0.3,0.7,False
103,0.3,0.7,0.05,-0.005900843530289327,0.4,0.65,False
104,0.4,0.65,0.2,-0.09866685711565021,0.5,0.45,False
105,0.5,0.45,0.1,-0.02469845577615897,0.6,0.35,False
106,0.6,0.35,0.1,-0.024888904759637526,0.7,0.25,False
107,0.7,0.25,0.0,0.0,0.8,0.25,False
108,0.8,0.25,0.1,-0.024587360535796493,0.9,0.15,False
109,0.9,0.15,0.15,-0.05607145407798888,1.0,0.0,True
110,0.0,1.0,0.0,0.0,0.1,1.0,False
111,0.1,1.0,0.05,-0.0061230340110143035,0.2,0.95,False
112,0.2,0.95,0.05,-0.006186517005507164,0.3,0.9,False
113,0.3,0.9,0.05,-0.005980197273405385,0.4,0.85,False
114,0.4,0.85,0.05,-0.00581355441286167,0.5,0.8,False
115,0.5,0.8,0.3,-0.2224289387230396,0.6,0.5,False
116,0.6,0.5,0.05,-0.005853231284419687,0.7,0.45,False
117,0.7,0.45,0.2,-0.0991588503229698,0.8,0.25,False
118,0.8,0.25,0.15,-0.05527394895967243,0.9,0.1,False
119,0.9,0.1,0.1,-0.02368272786427339,1.0,0.0,True
120,0.0,1.0,0.25,-0.15295681966068345,0.1,0.75,False
121,0.1,0.75,0.0,0.0,0.2,0.75,False
122,0.2,0.75,0.05,-0.005591363932136693,0.3,0.7,False
123,0.3,0.7,0.05,-0.003631326477169943,0.4,0.65,False
124,0.4,0.65,0.05,-0.00318694551571999,0.5,0.6,False
125,0.5,0.6,0.15,-0.04563246917107078,0.6,0.45,False
126,0.6,0.45,0.05,-0.0022188298497040253,0.7,0.4,False
127,0.7,0.4,0.2,-0.08470059832722314,0.8,0.2,False
128,0.8,0.2,0.2,-0.08451014934374458,0.9,0.0,False
129,0.9,0.0,0.0,0.0,1.0,0.0,True
130,0.0,1.0,0.0,0.0,0.1,1.0,False
131,0.1,1.0,0.35,-0.276865308924122,0.2,0.65,False
132,0.2,0.65,0.0,0.0,0.3,0.65,False
133,0.3,0.65,0.15,-0.04496589772889585,0.4,0.5,False
134,0.4,0.5,0.05,-0.002687016934088776,0.5,0.45,False
135,0.5,0.45,0.45,-0.47132641765462097,0.6,0.0,False
136,0.6,0.0,0.0,0.0,0.7,0.0,False
137,0.7,0.0,0.0,0.0,0.8,0.0,False
138,0.8,0.0,0.0,0.0,0.9,0.0,False
139,0.9,0.0,0.0,0.0,1.0,0.0,True
140,0.0,1.0,0.1,-0.01696940119665445,0.1,0.9,False
141,0.1,0.9,0.1,-0.016509149486581297,0.2,0.8,False
142,0.2,0.8,0.1,-0.017263010046183885,0.3,0.7,False
143,0.3,0.7,0.1,-0.017088431811328568,0.4,0.6,False
144,0.4,0.6,0.1,-0.017080496437016927,0.5,0.5,False
145,0.5,0.5,0.25,-0.13672897919344862,0.6,0.25,False
146,0.6,0.25,0.25,-0.13534028868891754,0.7,0.0,False
147,0.7,0.0,0.0,0.0,0.8,0.0,False
148,0.8,0.0,0.0,0.0,0.9,0.0,False
149,0.9,0.0,0.0,0.0,1.0,0.0,True
150,0.0,1.0,0.25,-0.13204710834960087,0.1,0.75,False
151,0.1,0.75,0.75,-1.3334865852497262,0.2,0.0,False
152,0.2,0.0,0.0,0.0,0.3,0.0,False
153,0.3,0.0,0.0,0.0,0.4,0.0,False
154,0.4,0.0,0.0,0.0,0.5,0.0,False
155,0.5,0.0,0.0,0.0,0.6,0.0,False
156,0.6,0.0,0.0,0.0,0.7,0.0,False
157,0.7,0.0,0.0,0.0,0.8,0.0,False
158,0.8,0.0,0.0,0.0,0.9,0.0,False
159,0.9,0.0,0.0,0.0,1.0,0.0,True
160,0.0,1.0,0.05,-0.0016554182735799734,0.1,0.95,False
161,0.1,0.95,0.0,0.0,0.2,0.95,False
162,0.2,0.95,0.4,-0.3626085162437114,0.3,0.55,False
163,0.3,0.55,0.1,-0.015652129060927833,0.4,0.45,False
164,0.4,0.45,0.45,-0.4849530424225112,0.5,0.0,False
165,0.5,0.0,0.0,0.0,0.6,0.0,False
166,0.6,0.0,0.0,0.0,0.7,0.0,False
167,0.7,0.0,0.0,0.0,0.8,0.0,False
168,0.8,0.0,0.0,0.0,0.9,0.0,False
169,0.9,0.0,0.0,0.0,1.0,0.0,True
170,0.0,1.0,0.1,-0.020164182894507145,0.1,0.9,False
171,0.1,0.9,0.05,-0.0041709319303591535,0.2,0.85,False
172,0.2,0.85,0.0,0.0,0.3,0.85,False
173,0.3,0.85,0.0,0.0,0.4,0.85,False
174,0.4,0.85,0.05,-0.0038852584551413386,0.5,0.8,False
175,0.5,0.8,0.05,-0.0038217754606484785,0.6,0.75,False
