,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done
83,0.3,0.8,0.2,-0.09637194686473363,0.4,0.6,False
84,0.4,0.6,0.0,0.0,0.5,0.6,False
85,0.5,0.6,0.1,-0.022587646209271724,0.6,0.5,False
86,0.6,0.5,0.1,-0.022286101985430646,0.7,0.4,False
87,0.7,0.4,0.2,-0.09625450332492183,0.8,0.2,False
88,0.8,0.2,0.2,-0.09765112920376454,0.9,0.0,False
89,0.9,0.0,0.0,0.0,1.0,0.0,True
90,0.0,1.0,0.1,-0.0240953673284769,0.1,0.9,False
91,0.1,0.9,0.0,0.0,0.2,0.9,False
92,0.2,0.9,0.05,-0.006011938770651827,0.3,0.85,False
93,0.3,0.85,0.2,-0.09771461219825742,0.4,0.65,False
94,0.4,0.65,0.0,0.0,0.5,0.65,False
95,0.5,0.65,0.15,-0.053690841784507,0.6,0.5,False
96,0.6,0.5,0.15,-0.05453595914869304,0.7,0.35,False
97,0.7,0.35,0.15,-0.05439312241108412,0.8,0.2,False
98,0.8,0.2,0.1,-0.023749385008490883,0.9,0.1,False
99,0.9,0.1,0.1,-0.024317557809201855,1.0,0.0,True
100,0.0,1.0,0.05,-0.005829425161484868,0.1,0.95,False
101,0.1,0.95,0.1,-0.024444523798187574,0.2,0.85,False
102,0.2,0.85,0.2,-0.09876208160738949,0.3,0.65,False
103,0.3,0.65,0.05,-0.005900843530289327,0.4,0.6,False
104,0.4,0.6,0.0,0.0,0.5,0.6,False
105,0.5,0.6,0.1,-0.02469845577615897,0.6,0.5,False
106,0.6,0.5,0.0,0.0,0.7,0.5,False
107,0.7,0.5,0.1,-0.02474606802202861,0.8,0.4,False
108,0.8,0.4,0.2,-0.09917472107159299,0.9,0.2,False
109,0.9,0.2,0.2,-0.09976193877065187,1.0,0.0,True
110,0.0,1.0,0.1,-0.025000000000000005,0.1,0.9,False
111,0.1,0.9,0.0,0.0,0.2,0.9,False
112,0.2,0.9,0.0,0.0,0.3,0.9,False
113,0.3,0.9,0.05,-0.005980197273405385,0.4,0.85,False
114,0.4,0.85,0.35,-0.30319488089003166,0.5,0.5,False
115,0.5,0.5,0.1,-0.02414297957434654,0.6,0.4,False
116,0.6,0.4,0.0,0.0,0.7,0.4,False
117,0.7,0.4,0.2,-0.0991588503229698,0.8,0.2,False
118,0.8,0.2,0.05,-0.005924649653224146,0.9,0.15,False
119,0.9,0.15,0.15,-0.054274091796410066,1.0,0.0,True
120,0.0,1.0,0.25,-0.15295681966068345,0.1,0.75,False
121,0.1,0.75,0.1,-0.02368272786427339,0.2,0.65,False
122,0.2,0.65,0.05,-0.005591363932136693,0.3,0.6,False
123,0.3,0.6,0.0,0.0,0.4,0.6,False
124,0.4,0.6,0.0,0.0,0.5,0.6,False
125,0.5,0.6,0.2,-0.08584329222809439,0.6,0.4,False
126,0.6,0.4,0.1,-0.016937659699408053,0.7,0.3,False
127,0.7,0.3,0.05,-0.002425149581805781,0.8,0.25,False
128,0.8,0.25,0.15,-0.044632612007808416,0.9,0.1,False
129,0.9,0.1,0.1,-0.01696940119665445,1.0,0.0,True
130,0.0,1.0,0.1,-0.016890047453538413,0.1,0.9,False
131,0.1,0.9,0.05,-0.0020521869891602868,0.2,0.85,False
132,0.2,0.85,0.2,-0.08414512212541067,0.3,0.65,False
133,0.3,0.65,0.0,0.0,0.4,0.65,False
134,0.4,0.65,0.05,-0.002687016934088776,0.5,0.6,False
135,0.5,0.6,0.2,-0.08447840784649818,0.6,0.4,False
136,0.6,0.4,0.05,-0.0021712176038343857,0.7,0.35,False
137,0.7,0.35,0.15,-0.0439731824025139,0.8,0.2,False
138,0.8,0.2,0.1,-0.017128108682886566,0.9,0.1,False
139,0.9,0.1,0.1,-0.017350299163611565,1.0,0.0,True
140,0.0,1.0,0.15,-0.04420410179498166,0.1,0.85,False
141,0.1,0.85,0.0,0.0,0.2,0.85,False
142,0.2,0.85,0.0,0.0,0.3,0.85,False
143,0.3,0.85,0.1,-0.017088431811328568,0.4,0.75,False
144,0.4,0.75,0.2,-0.08416099287403386,0.5,0.55,False
145,0.5,0.55,0.1,-0.017191591677379447,0.6,0.45,False
146,0.6,0.45,0.25,-0.13534028868891754,0.7,0.2,False
147,0.7,0.2,0.0,0.0,0.8,0.2,False
148,0.8,0.2,0.2,-0.08210731800219018,0.9,0.0,False
149,0.9,0.0,0.0,0.0,1.0,0.0,True
150,0.0,1.0,0.15,-0.041728265009760526,0.1,0.85,False
151,0.1,0.85,0.85,-1.7237847966163564,0.2,0.0,False
152,0.2,0.0,0.0,0.0,0.3,0.0,False
153,0.3,0.0,0.0,0.0,0.4,0.0,False
154,0.4,0.0,0.0,0.0,0.5,0.0,False
155,0.5,0.0,0.0,0.0,0.6,0.0,False
156,0.6,0.0,0.0,0.0,0.7,0.0,False
157,0.7,0.0,0.0,0.0,0.8,0.0,False
158,0.8,0.0,0.0,0.0,0.9,0.0,False
159,0.9,0.0,0.0,0.0,1.0,0.0,True
160,0.0,1.0,1.0,-2.4081083654715996,0.1,0.0,False
161,0.1,0.0,0.0,0.0,0.2,0.0,False
162,0.2,0.0,0.0,0.0,0.3,0.0,False
163,0.3,0.0,0.0,0.0,0.4,0.0,False
164,0.4,0.0,0.0,0.0,0.5,0.0,False
165,0.5,0.0,0.0,0.0,0.6,0.0,False
166,0.6,0.0,0.0,0.0,0.7,0.0,False
167,0.7,0.0,0.0,0.0,0.8,0.0,False
168,0.8,0.0,0.0,0.0,0.9,0.0,False
169,0.9,0.0,0.0,0.0,1.0,0.0,True
170,0.0,1.0,0.05,-0.003832091447253571,0.1,0.95,False
171,0.1,0.95,0.0,0.0,0.2,0.95,False
172,0.2,0.95,0.05,-0.004282027170721653,0.3,0.9,False
173,0.3,0.9,0.05,-0.004162996556047554,0.4,0.85,False
174,0.4,0.85,0.1,-0.020270516910282678,0.5,0.75,False
175,0.5,0.75,0.0,0.0,0.6,0.75,False
176,0.6,0.75,0.1,-0.020238775413036238,0.7,0.65,False
177,0.7,0.65,0.15,-0.049631897824120356,0.8,0.5,False
178,0.8,0.5,0.45,-0.48775264247964584,0.9,0.05,False
179,0.9,0.05,0.05,-0.0038852584551413386,1.0,0.0,True
180,0.0,1.0,0.05,-0.004012224444127037,0.1,0.95,False
181,0.1,0.95,0.4,-0.37993937374025943,0.2,0.55,False
182,0.2,0.55,0.15,-0.04872726515259725,0.3,0.4,False
183,0.3,0.4,0.05,-0.003774163214778839,0.4,0.35,False
184,0.4,0.35,0.15,-0.049227193734228465,0.5,0.2,False
185,0.5,0.2,0.05,-0.003734486343220821,0.6,0.15,False
186,0.6,0.15,0.05,-0.0035519727340538624,0.7,0.1,False
187,0.7,0.1,0.0,0.0,0.8,0.1,False
188,0.8,0.1,0.05,-0.00318694551571999,0.9,0.05,False
189,0.9,0.05,0.05,-0.0030044319065530315,1.0,0.0,True
190,0.0,1.0,0.05,-0.0031472686441619494,0.1,0.95,False
191,0.1,0.95,0.1,-0.018588217556222145,0.2,0.85,False
192,0.2,0.85,0.0,0.0,0.3,0.85,False
193,0.3,0.85,0.35,-0.2849752614705836,0.4,0.5,False
194,0.4,0.5,0.0,0.0,0.5,0.5,False
195,0.5,0.5,0.0,0.0,0.6,0.5,False
196,0.6,0.5,0.05,-0.0029488842863717927,0.7,0.45,False
197,0.7,0.45,0.0,0.0,0.8,0.45,False
198,0.8,0.45,0.25,-0.14037925137678745,0.9,0.2,False
199,0.9,0.2,0.2,-0.08708121062070502,1.0,0.0,True
200,0.0,1.0,0.1,-0.018508863813106066,0.1,0.9,False
201,0.1,0.9,0.05,-0.003115527146915531,0.2,0.85,False
202,0.2,0.85,0.0,0.0,0.3,0.85,False
203,0.3,0.85,0.0,0.0,0.4,0.85,False
204,0.4,0.85,0.0,0.0,0.5,0.85,False
205,0.5,0.85,0.15,-0.0448468671142218,0.6,0.7,False
206,0.6,0.7,0.0,0.0,0.7,0.7,False
207,0.7,0.7,0.0,0.0,0.8,0.7,False
208,0.8,0.7,0.35,-0.2769764041644845,0.9,0.35,False
209,0.9,0.35,0.35,-0.27747633274611555,1.0,0.0,True
210,0.0,1.0,0.0,0.0,0.1,1.0,False
211,0.1,1.0,0.0,0.0,0.2,1.0,False
212,0.2,1.0,0.05,-0.0027504999285816356,0.3,0.95,False
213,0.3,0.95,0.15,-0.047156061038899216,0.4,0.8,False
214,0.4,0.8,0.0,0.0,0.5,0.8,False
215,0.5,0.8,0.0,0.0,0.6,0.8,False
216,0.6,0.8,0.0,0.0,0.7,0.8,False
217,0.7,0.8,0.3,-0.20543136694757896,0.8,0.5,False
218,0.8,0.5,0.5,-0.5889019822565033,0.9,0.0,False
219,0.9,0.0,0.0,0.0,1.0,0.0,True
220,0.0,1.0,0.0,0.0,0.1,1.0,False
221,0.1,1.0,0.1,-0.017547096446539394,0.2,0.9,False
222,0.2,0.9,0.2,-0.08508149629418026,0.3,0.7,False
223,0.3,0.7,0.05,-0.0023775373359361416,0.4,0.65,False
224,0.4,0.65,0.15,-0.04486115078798269,0.5,0.5,False
225,0.5,0.5,0.0,0.0,0.6,0.5,False
226,0.6,0.5,0.1,-0.017921646114047195,0.7,0.4,False
227,0.7,0.4,0.2,-0.08652573441889255,0.8,0.2,False
228,0.8,0.2,0.05,-0.0028774659175673334,0.9,0.15,False
229,0.9,0.15,0.15,-0.04599194162738657,1.0,0.0,True
230,0.0,1.0,0.1,-0.018080353600279354,0.1,0.9,False
231,0.1,0.9,0.0,0.0,0.2,0.9,False
232,0.2,0.9,0.0,0.0,0.3,0.9,False
233,0.3,0.9,0.05,-0.003298040756082467,0.4,0.85,False
234,0.4,0.85,0.1,-0.019870574044977708,0.5,0.75,False
235,0.5,0.75,0.2,-0.08952530590867978,0.6,0.55,False
236,0.6,0.55,0.0,0.0,0.7,0.55,False
237,0.7,0.55,0.15,-0.04946525496357664,0.8,0.4,False
238,0.8,0.4,0.4,-0.38165341459156643,0.9,0.0,False
239,0.9,0.0,0.0,0.0,1.0,0.0,True
240,0.0,1.0,0.0,0.0,0.1,1.0,False
241,0.1,1.0,0.8,-1.5659731149518326,0.2,0.2,False
242,0.2,0.2,0.05,-0.004086816962656131,0.3,0.15,False
243,0.3,0.15,0.05,-0.004020159818438635,0.4,0.1,False
244,0.4,0.1,0.05,-0.004020159818438635,0.5,0.05,False
245,0.5,0.05,0.0,0.0,0.6,0.05,False
246,0.6,0.05,0.0,0.0,0.7,0.05,False
247,0.7,0.05,0.05,0.0015861821327111973,0.8,0.0,False
248,0.8,0.0,0.0,0.0,0.9,0.0,False
249,0.9,0.0,0.0,0.0,1.0,0.0,True
250,0.0,1.0,0.9,-1.8825489215826317,0.1,0.1,False
251,0.1,0.1,0.1,-0.008700741163960742,0.2,0.0,False
252,0.2,0.0,0.0,0.0,0.3,0.0,False
253,0.3,0.0,0.0,0.0,0.4,0.0,False
254,0.4,0.0,0.0,0.0,0.5,0.0,False
255,0.5,0.0,0.0,0.0,0.6,0.0,False
256,0.6,0.0,0.0,0.0,0.7,0.0,False
257,0.7,0.0,0.0,0.0,0.8,0.0,False
258,0.8,0.0,0.0,0.0,0.9,0.0,False
259,0.9,0.0,0.0,0.0,1.0,0.0,True
260,0.0,1.0,0.05,0.002031356631592314,0.1,0.95,False
261,0.1,0.95,0.0,0.0,0.2,0.95,False
262,0.2,0.95,0.0,0.0,0.3,0.95,False
263,0.3,0.95,0.0,0.0,0.4,0.95,False
264,0.4,0.95,0.2,-0.06619530543255726,0.5,0.75,False
265,0.5,0.75,0.2,-0.06524306051516457,0.6,0.55,False
266,0.6,0.55,0.55,-0.6603629045057058,0.7,0.0,False
267,0.7,0.0,0.0,0.0,0.8,0.0,False
268,0.8,0.0,0.0,0.0,0.9,0.0,False
269,0.9,0.0,0.0,0.0,1.0,0.0,True
270,0.0,1.0,0.2,-0.06498912853719313,0.1,0.8,False
271,0.1,0.8,0.25,-0.11254989366598431,0.2,0.55,False
272,0.2,0.55,0.05,0.0026058777317526016,0.3,0.5,False
273,0.3,0.5,0.0,0.0,0.4,0.5,False
274,0.4,0.5,0.0,0.0,0.5,0.5,False
275,0.5,0.5,0.0,0.0,0.6,0.5,False
276,0.6,0.5,0.0,0.0,0.7,0.5,False
277,0.7,0.5,0.2,-0.05772032566776179,0.8,0.3,False
278,0.8,0.3,0.3,-0.15739061086511458,0.9,0.0,False
279,0.9,0.0,0.0,0.0,1.0,0.0,True
280,0.0,1.0,0.0,0.0,0.1,1.0,False
281,0.1,1.0,0.05,0.004633365868368011,0.2,0.95,False
282,0.2,0.95,0.9,-1.838740894157978,0.3,0.05,False
283,0.3,0.05,0.05,0.004277861099208043,0.4,0.0,False
284,0.4,0.0,0.0,0.0,0.5,0.0,False
285,0.5,0.0,0.0,0.0,0.6,0.0,False
286,0.6,0.0,0.0,0.0,0.7,0.0,False
