,PandL_vs_TWAP,PandL_agent,PandL_TWAP
0,9.827027562577502,0.005772176990588627,0.00525569809061776
1,9.816124408425638,0.005429368820327222,0.004944054299471029
2,-44.57204264500105,0.002649221143011319,0.004779575631921407
3,-100.0,0.0,0.004909427211565878
4,9.806881934226073,0.005169088542906557,0.004707435865452242
5,115.40180855160244,0.010220704978653855,0.004744948544016215
6,63.15109934607226,0.007821469551968755,0.004794003585215223
7,9.805390775941861,0.005129411671348516,0.00467136598221766
8,-44.588202678590996,0.002752381009062197,0.0049671390247411846
9,63.19985843066751,0.008035724658382131,0.004923855164859694
10,-44.56548435200868,0.002609544271453279,0.004707435865452242
11,63.1342539917962,0.0077500511831642945,0.004750719725333733
12,9.771931210062796,0.004375551111745929,0.003986038200760762
13,62.66652753755103,0.0061788470694662595,0.003798474807940984
14,-100.0,0.0,0.004159173640286724
15,9.799699216048577,0.0049834007840149405,0.004538628811914409
16,114.8436384354451,0.009090707676681136,0.004231313406755889
17,9.798868017937345,0.004962768810804801,0.004519872472632465
18,-44.553861603419946,0.0025420935898046193,0.00458479826245468
19,9.774381174944832,0.004423163357615568,0.004029322060642253
20,62.504436016811596,0.005771762367280876,0.003551756806616509
21,-44.29597802076755,0.0016184160199336581,0.0029053844990529322
22,-100.0,0.0,0.0033512082558322634
23,9.736222646522998,0.003781985113237788,0.0034464327475715426
24,-44.45842068962882,0.0020977126283546654,0.003776832878000218
25,113.62665388501343,0.007313183830881322,0.0034233480223014273
26,112.80828330071321,0.006456163405227812,0.003033793283368014
27,61.91708804917532,0.004655255201637819,0.002875085797135869
28,9.638858769137643,0.0027599089019028906,0.0025172725554489083
29,-100.0,0.0,0.0026009546845531094
30,59.80571714177887,0.0027269592439175564,0.0017064215803357092
31,-43.84993871640741,0.0009986632861972034,0.0017785613468048328
32,-43.33743314168258,0.0006971190623561686,0.0012302991216393145
33,9.368469536424458,0.0015743639797489355,0.0014395044443998586
34,9.565370971554996,0.00229172181751814,0.0020916479332809537
35,9.668847596573519,0.0030106667301496733,0.0027452342174914385
36,108.48027723164486,0.003948585122760254,0.0018939849731554872
37,-43.96723043382379,0.001109758526559703,0.0019805526929184683
38,-43.96723043382379,0.001109758526559703,0.0019805526929184683
39,62.45375351687324,0.005655112364900248,0.003481059835476735
40,-100.0,0.0,0.004390020892987993
41,-44.48121177009512,0.0021889694329381448,0.0039427543408792716
42,9.771517700233812,0.00436761573743433,0.003978824224113854
43,9.733319969172651,0.003740721166817418,0.0034089200690075702
44,61.79985601586595,0.004481470504213691,0.0027697617380909425
45,-44.25880255666493,0.0015382687393864357,0.0027596621707852553
46,9.594202194273853,0.0024551905283371977,0.00224025585220737
47,111.34748823271477,0.005329340252979754,0.002521600941437078
48,9.594202194273853,0.0024551905283371977,0.00224025585220737
49,58.551743049319995,0.00217941841641668,0.0013745786545776024
50,-43.542536572737525,0.0007923435540954474,0.0014034345611652762
51,9.365288724907053,0.001566428605437291,0.0014322904677529092
52,-42.38777845897171,0.00045112245869637215,0.0007830325695305939
53,7.7713213565666015,0.00043960545318923216,0.00040790578389103755
54,-418.0044492890883,-5.835713945628442e-05,1.8351044957623752e-05
55,-221.72818455346842,-4.775508260721075e-06,3.9230916638072915e-06
56,45.35496495547878,0.0006558265485883076,0.00045118964377252797
57,48.06298826289255,0.000774857163262361,0.0005233294102416513
58,9.034668958245996,0.001026823152248104,0.0009417400557627392
59,-43.14125211116685,0.0006257006935517093,0.0011004475419948434
60,54.97358236237554,0.0013700102366328317,0.0008840282425873912
61,9.243334268568125,0.0013124966274658957,0.0012014432150516407
62,58.269147582000215,0.002084193924677424,0.0013168668414022956
63,-100.0,0.0,0.0016775656737480354
64,-100.0,0.0,0.0017482626448878098
65,154.96216111111468,0.005060695694265868,0.0019848810789065965
66,-44.07504088100115,0.0012367245155454007,0.0022113999456197368
67,9.302008779535777,0.001423591867828418,0.001302438888108479
68,109.0634619139758,0.004170775603485208,0.0019949806462122846
69,-100.0,0.0,0.001764133393511016
70,-43.55736749889683,0.0008002789284070466,0.001417862514459093
71,9.455278291028465,0.001826708882858002,0.0016689089017717373
72,60.11546135825964,0.0029055051659286706,0.0018146312300394147
73,9.597571490532088,0.0024758225015473825,0.002259012191489356
74,-44.2389069790936,0.0014985918678283954,0.0026875224043160905
75,9.646556766451248,0.0028202177466711154,0.002572098777965477
76,61.666134556098164,0.004298163357615591,0.0026586664977284575
77,9.683803902479532,0.003153503467758547,0.002875085797135869
78,61.91708804917532,0.004655255201637819,0.002875085797135869
79,-44.28855878057893,0.0016017517338792733,0.002875085797135869
80,113.1034668039806,0.006741836880445649,0.003163644863012485
81,61.474832041464936,0.0040601021282673485,0.002514386964790129
82,59.34165102977415,0.0024960398514497937,0.00156647043338555
83,9.453388076098337,0.0018203605834087315,0.0016631377204542187
84,9.569233762028514,0.0023123537907282794,0.0021104042725628982
85,-44.142199961385955,0.0013319490072846796,0.0023845353851456984
86,9.438782144971098,0.0017727483375390924,0.0016198538605727286
87,56.001602882058634,0.001536653097176615,0.0009850239156442295
88,-100.0,0.0,0.0004944735036540184
89,-100.0,0.0,0.0007397487096491034
90,-38.006566408509435,0.000181319732101756,0.00029248215754038275
91,-100.0,0.0,0.0003501939707156897
92,97.18164421782978,0.0018853878017426038,0.0009561680090565555
93,-43.24480748820192,0.0006614098779539503,0.0011653733318170996
94,9.38088023932303,0.0016061054769953315,0.0014683603509874916
95,55.73004296349339,0.0014890408513069532,0.0009561680090565555
96,56.49963301471337,0.0016318775889158715,0.0010427357288195366
97,-43.059852934407026,0.0006003074957545608,0.0010542780914545732
98,101.03964172384406,0.0010811054769953765,0.0005377573635355088
99,-100.0,0.0,0.0006820368964737966
