,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done
94,0.4,0.7,0.1,-0.00010000000000000002,0.5,0.6,False
95,0.5,0.6,0.15,-0.000225,0.6,0.45,False
96,0.6,0.45,0.15,-0.000225,0.7,0.3,False
97,0.7,0.3,0.05,-2.5000000000000005e-05,0.8,0.25,False
98,0.8,0.25,0.25,-0.000625,0.9,0.0,False
99,0.9,0.0,0.0,0.0,1.0,0.0,True
100,0.0,1.0,0.1,-0.00010000000000000002,0.1,0.9,False
101,0.1,0.9,0.1,-0.00010000000000000002,0.2,0.8,False
102,0.2,0.8,0.15,-0.000225,0.3,0.65,False
103,0.3,0.65,0.15,-0.000225,0.4,0.5,False
104,0.4,0.5,0.1,-0.00010000000000000002,0.5,0.4,False
105,0.5,0.4,0.05,-2.5000000000000005e-05,0.6,0.35,False
106,0.6,0.35,0.05,-2.5000000000000005e-05,0.7,0.3,False
107,0.7,0.3,0.1,-0.00010000000000000002,0.8,0.2,False
108,0.8,0.2,0.05,-2.5000000000000005e-05,0.9,0.15,False
109,0.9,0.15,0.15,-0.000225,1.0,0.0,True
110,0.0,1.0,0.1,-0.00010000000000000002,0.1,0.9,False
111,0.1,0.9,0.3,-0.0009,0.2,0.6,False
112,0.2,0.6,0.0,0.0,0.3,0.6,False
113,0.3,0.6,0.1,-0.00010000000000000002,0.4,0.5,False
114,0.4,0.5,0.05,-2.5000000000000005e-05,0.5,0.45,False
115,0.5,0.45,0.1,-0.00010000000000000002,0.6,0.35,False
116,0.6,0.35,0.2,-0.0004000000000000001,0.7,0.15,False
117,0.7,0.15,0.0,0.0,0.8,0.15,False
118,0.8,0.15,0.1,-0.00010000000000000002,0.9,0.05,False
119,0.9,0.05,0.05,-2.5000000000000005e-05,1.0,0.0,True
120,0.0,1.0,0.15,-0.000225,0.1,0.85,False
121,0.1,0.85,0.05,-2.5000000000000005e-05,0.2,0.8,False
122,0.2,0.8,0.0,0.0,0.3,0.8,False
123,0.3,0.8,0.0,0.0,0.4,0.8,False
124,0.4,0.8,0.1,-0.00010000000000000002,0.5,0.7,False
125,0.5,0.7,0.25,-0.000625,0.6,0.45,False
126,0.6,0.45,0.05,-2.5000000000000005e-05,0.7,0.4,False
127,0.7,0.4,0.1,-0.00010000000000000002,0.8,0.3,False
128,0.8,0.3,0.1,-0.00010000000000000002,0.9,0.2,False
129,0.9,0.2,0.2,-0.0004000000000000001,1.0,0.0,True
130,0.0,1.0,0.05,-2.5000000000000005e-05,0.1,0.95,False
131,0.1,0.95,0.0,0.0,0.2,0.95,False
132,0.2,0.95,0.1,-0.00010000000000000002,0.3,0.85,False
133,0.3,0.85,0.0,0.0,0.4,0.85,False
134,0.4,0.85,0.25,-0.000625,0.5,0.6,False
135,0.5,0.6,0.05,-2.5000000000000005e-05,0.6,0.55,False
136,0.6,0.55,0.15,-0.000225,0.7,0.4,False
137,0.7,0.4,0.15,-0.000225,0.8,0.25,False
138,0.8,0.25,0.1,-0.00010000000000000002,0.9,0.15,False
139,0.9,0.15,0.15,-0.000225,1.0,0.0,True
140,0.0,1.0,0.0,0.0,0.1,1.0,False
141,0.1,1.0,0.05,-2.5000000000000005e-05,0.2,0.95,False
142,0.2,0.95,0.05,-2.5000000000000005e-05,0.3,0.9,False
143,0.3,0.9,0.1,-0.00010000000000000002,0.4,0.8,False
144,0.4,0.8,0.15,-0.000225,0.5,0.65,False
145,0.5,0.65,0.0,0.0,0.6,0.65,False
146,0.6,0.65,0.1,-0.00010000000000000002,0.7,0.55,False
147,0.7,0.55,0.05,-2.5000000000000005e-05,0.8,0.5,False
148,0.8,0.5,0.25,-0.000625,0.9,0.25,False
149,0.9,0.25,0.25,-0.000625,1.0,0.0,True
150,0.0,1.0,0.0,0.0,0.1,1.0,False
151,0.1,1.0,0.2,-0.0004000000000000001,0.2,0.8,False
152,0.2,0.8,0.15,-0.000225,0.3,0.65,False
153,0.3,0.65,0.05,-2.5000000000000005e-05,0.4,0.6,False
154,0.4,0.6,0.05,-2.5000000000000005e-05,0.5,0.55,False
155,0.5,0.55,0.1,-0.00010000000000000002,0.6,0.45,False
156,0.6,0.45,0.05,-2.5000000000000005e-05,0.7,0.4,False
157,0.7,0.4,0.05,-2.5000000000000005e-05,0.8,0.35,False
158,0.8,0.35,0.05,-2.5000000000000005e-05,0.9,0.3,False
159,0.9,0.3,0.3,-0.0009,1.0,0.0,True
160,0.0,1.0,0.0,0.0,0.1,1.0,False
161,0.1,1.0,0.0,0.0,0.2,1.0,False
162,0.2,1.0,0.2,-0.0004000000000000001,0.3,0.8,False
163,0.3,0.8,0.2,-0.0004000000000000001,0.4,0.6,False
164,0.4,0.6,0.2,-0.0004000000000000001,0.5,0.4,False
165,0.5,0.4,0.05,-2.5000000000000005e-05,0.6,0.35,False
166,0.6,0.35,0.0,0.0,0.7,0.35,False
167,0.7,0.35,0.0,0.0,0.8,0.35,False
168,0.8,0.35,0.1,-0.00010000000000000002,0.9,0.25,False
169,0.9,0.25,0.25,-0.000625,1.0,0.0,True
170,0.0,1.0,0.0,0.0,0.1,1.0,False
171,0.1,1.0,0.25,-0.000625,0.2,0.75,False
172,0.2,0.75,0.15,-0.000225,0.3,0.6,False
173,0.3,0.6,0.15,-0.000225,0.4,0.45,False
174,0.4,0.45,0.0,0.0,0.5,0.45,False
175,0.5,0.45,0.0,0.0,0.6,0.45,False
176,0.6,0.45,0.0,0.0,0.7,0.45,False
177,0.7,0.45,0.15,-0.000225,0.8,0.3,False
178,0.8,0.3,0.0,0.0,0.9,0.3,False
179,0.9,0.3,0.3,-0.0009,1.0,0.0,True
180,0.0,1.0,0.0,0.0,0.1,1.0,False
181,0.1,1.0,0.2,-0.0004000000000000001,0.2,0.8,False
182,0.2,0.8,0.0,0.0,0.3,0.8,False
183,0.3,0.8,0.2,-0.0004000000000000001,0.4,0.6,False
184,0.4,0.6,0.1,-0.00010000000000000002,0.5,0.5,False
185,0.5,0.5,0.1,-0.00010000000000000002,0.6,0.4,False
186,0.6,0.4,0.1,-0.00010000000000000002,0.7,0.3,False
187,0.7,0.3,0.05,-2.5000000000000005e-05,0.8,0.25,False
188,0.8,0.25,0.1,-0.00010000000000000002,0.9,0.15,False
189,0.9,0.15,0.15,-0.000225,1.0,0.0,True
190,0.0,1.0,0.15,-0.000225,0.1,0.85,False
191,0.1,0.85,0.1,-0.00010000000000000002,0.2,0.75,False
192,0.2,0.75,0.1,-0.00010000000000000002,0.3,0.65,False
193,0.3,0.65,0.0,0.0,0.4,0.65,False
194,0.4,0.65,0.0,0.0,0.5,0.65,False
195,0.5,0.65,0.0,0.0,0.6,0.65,False
196,0.6,0.65,0.0,0.0,0.7,0.65,False
197,0.7,0.65,0.0,0.0,0.8,0.65,False
198,0.8,0.65,0.3,-0.0009,0.9,0.35,False
199,0.9,0.35,0.35,-0.001225,1.0,0.0,True
200,0.0,1.0,0.0,0.0,0.1,1.0,False
201,0.1,1.0,0.05,-2.5000000000000005e-05,0.2,0.95,False
202,0.2,0.95,0.2,-0.0004000000000000001,0.3,0.75,False
203,0.3,0.75,0.2,-0.0004000000000000001,0.4,0.55,False
204,0.4,0.55,0.0,0.0,0.5,0.55,False
205,0.5,0.55,0.15,-0.000225,0.6,0.4,False
206,0.6,0.4,0.1,-0.00010000000000000002,0.7,0.3,False
207,0.7,0.3,0.0,0.0,0.8,0.3,False
208,0.8,0.3,0.25,-0.000625,0.9,0.05,False
209,0.9,0.05,0.05,-2.5000000000000005e-05,1.0,0.0,True
210,0.0,1.0,0.0,0.0,0.1,1.0,False
211,0.1,1.0,0.15,-0.000225,0.2,0.85,False
212,0.2,0.85,0.05,-2.5000000000000005e-05,0.3,0.8,False
213,0.3,0.8,0.05,-2.5000000000000005e-05,0.4,0.75,False
214,0.4,0.75,0.05,-2.5000000000000005e-05,0.5,0.7,False
215,0.5,0.7,0.0,0.0,0.6,0.7,False
216,0.6,0.7,0.2,-0.0004000000000000001,0.7,0.5,False
217,0.7,0.5,0.0,0.0,0.8,0.5,False
218,0.8,0.5,0.25,-0.000625,0.9,0.25,False
219,0.9,0.25,0.25,-0.000625,1.0,0.0,True
220,0.0,1.0,0.0,0.0,0.1,1.0,False
221,0.1,1.0,0.05,-2.5000000000000005e-05,0.2,0.95,False
222,0.2,0.95,0.0,0.0,0.3,0.95,False
223,0.3,0.95,0.15,-0.000225,0.4,0.8,False
224,0.4,0.8,0.0,0.0,0.5,0.8,False
225,0.5,0.8,0.05,-2.5000000000000005e-05,0.6,0.75,False
226,0.6,0.75,0.15,-0.000225,0.7,0.6,False
227,0.7,0.6,0.0,0.0,0.8,0.6,False
228,0.8,0.6,0.3,-0.0009,0.9,0.3,False
229,0.9,0.3,0.3,-0.0009,1.0,0.0,True
230,0.0,1.0,0.1,-0.00010000000000000002,0.1,0.9,False
231,0.1,0.9,0.0,0.0,0.2,0.9,False
232,0.2,0.9,0.0,0.0,0.3,0.9,False
233,0.3,0.9,0.0,0.0,0.4,0.9,False
234,0.4,0.9,0.05,-2.5000000000000005e-05,0.5,0.85,False
235,0.5,0.85,0.1,-0.00010000000000000002,0.6,0.75,False
236,0.6,0.75,0.2,-0.0004000000000000001,0.7,0.55,False
237,0.7,0.55,0.0,0.0,0.8,0.55,False
238,0.8,0.55,0.35,-0.001225,0.9,0.2,False
239,0.9,0.2,0.2,-0.0004000000000000001,1.0,0.0,True
240,0.0,1.0,0.2,-0.0004000000000000001,0.1,0.8,False
241,0.1,0.8,0.05,-2.5000000000000005e-05,0.2,0.75,False
242,0.2,0.75,0.0,0.0,0.3,0.75,False
243,0.3,0.75,0.0,0.0,0.4,0.75,False
244,0.4,0.75,0.0,0.0,0.5,0.75,False
245,0.5,0.75,0.15,-0.000225,0.6,0.6,False
246,0.6,0.6,0.15,-0.000225,0.7,0.45,False
247,0.7,0.45,0.05,-2.5000000000000005e-05,0.8,0.4,False
248,0.8,0.4,0.4,-0.0016000000000000003,0.9,0.0,False
249,0.9,0.0,0.0,0.0,1.0,0.0,True
250,0.0,1.0,0.0,0.0,0.1,1.0,False
251,0.1,1.0,0.0,0.0,0.2,1.0,False
252,0.2,1.0,0.1,-0.00010000000000000002,0.3,0.9,False
253,0.3,0.9,0.0,0.0,0.4,0.9,False
254,0.4,0.9,0.0,0.0,0.5,0.9,False
255,0.5,0.9,0.15,-0.000225,0.6,0.75,False
256,0.6,0.75,0.05,-2.5000000000000005e-05,0.7,0.7,False
257,0.7,0.7,0.05,-2.5000000000000005e-05,0.8,0.65,False
258,0.8,0.65,0.05,-2.5000000000000005e-05,0.9,0.6,False
259,0.9,0.6,0.6,-0.0036,1.0,0.0,True
260,0.0,1.0,0.0,0.0,0.1,1.0,False
261,0.1,1.0,0.05,-2.5000000000000005e-05,0.2,0.95,False
262,0.2,0.95,0.05,-2.5000000000000005e-05,0.3,0.9,False
263,0.3,0.9,0.1,-0.00010000000000000002,0.4,0.8,False
264,0.4,0.8,0.25,-0.000625,0.5,0.55,False
265,0.5,0.55,0.15,-0.000225,0.6,0.4,False
266,0.6,0.4,0.0,0.0,0.7,0.4,False
267,0.7,0.4,0.0,0.0,0.8,0.4,False
268,0.8,0.4,0.25,-0.000625,0.9,0.15,False
269,0.9,0.15,0.15,-0.000225,1.0,0.0,True
270,0.0,1.0,0.2,-0.0004000000000000001,0.1,0.8,False
271,0.1,0.8,0.15,-0.000225,0.2,0.65,False
272,0.2,0.65,0.25,-0.000625,0.3,0.4,False
273,0.3,0.4,0.25,-0.000625,0.4,0.15,False
274,0.4,0.15,0.05,-2.5000000000000005e-05,0.5,0.1,False
275,0.5,0.1,0.0,0.0,0.6,0.1,False
276,0.6,0.1,0.05,-2.5000000000000005e-05,0.7,0.05,False
277,0.7,0.05,0.0,0.0,0.8,0.05,False
278,0.8,0.05,0.05,-2.5000000000000005e-05,0.9,0.0,False
279,0.9,0.0,0.0,0.0,1.0,0.0,True
280,0.0,1.0,0.0,0.0,0.1,1.0,False
281,0.1,1.0,0.05,-2.5000000000000005e-05,0.2,0.95,False
282,0.2,0.95,0.2,-0.0004000000000000001,0.3,0.75,False
283,0.3,0.75,0.1,-0.00010000000000000002,0.4,0.65,False
284,0.4,0.65,0.0,0.0,0.5,0.65,False
285,0.5,0.65,0.05,-2.5000000000000005e-05,0.6,0.6,False
286,0.6,0.6,0.2,-0.0004000000000000001,0.7,0.4,False
287,0.7,0.4,0.05,-2.5000000000000005e-05,0.8,0.35,False
288,0.8,0.35,0.0,0.0,0.9,0.35,False
289,0.9,0.35,0.35,-0.001225,1.0,0.0,True
290,0.0,1.0,0.1,-0.00010000000000000002,0.1,0.9,False
291,0.1,0.9,0.0,0.0,0.2,0.9,False
292,0.2,0.9,0.05,-2.5000000000000005e-05,0.3,0.85,False
293,0.3,0.85,0.25,-0.000625,0.4,0.6,False
294,0.4,0.6,0.05,-2.5000000000000005e-05,0.5,0.55,False
295,0.5,0.55,0.15,-0.000225,0.6,0.4,False
296,0.6,0.4,0.05,-2.5000000000000005e-05,0.7,0.35,False
297,0.7,0.35,0.0,0.0,0.8,0.35,False
298,0.8,0.35,0.2,-0.0004000000000000001,0.9,0.15,False
299,0.9,0.15,0.15,-0.000225,1.0,0.0,True
300,0.0,1.0,0.25,-0.000625,0.1,0.75,False
301,0.1,0.75,0.2,-0.0004000000000000001,0.2,0.55,False
302,0.2,0.55,0.05,-2.5000000000000005e-05,0.3,0.5,False
303,0.3,0.5,0.0,0.0,0.4,0.5,False
304,0.4,0.5,0.0,0.0,0.5,0.5,False
305,0.5,0.5,0.0,0.0,0.6,0.5,False
306,0.6,0.5,0.0,0.0,0.7,0.5,False
307,0.7,0.5,0.0,0.0,0.8,0.5,False
308,0.8,0.5,0.15,-0.000225,0.9,0.35,False
309,0.9,0.35,0.35,-0.001225,1.0,0.0,True
310,0.0,1.0,0.0,0.0,0.1,1.0,False
311,0.1,1.0,0.05,-2.5000000000000005e-05,0.2,0.95,False
312,0.2,0.95,0.0,0.0,0.3,0.95,False
313,0.3,0.95,0.0,0.0,0.4,0.95,False
314,0.4,0.95,0.05,-2.5000000000000005e-05,0.5,0.9,False
315,0.5,0.9,0.2,-0.0004000000000000001,0.6,0.7,False
316,0.6,0.7,0.0,0.0,0.7,0.7,False
317,0.7,0.7,0.05,-2.5000000000000005e-05,0.8,0.65,False
318,0.8,0.65,0.25,-0.000625,0.9,0.4,False
319,0.9,0.4,0.4,-0.0016000000000000003,1.0,0.0,True
320,0.0,1.0,0.0,0.0,0.1,1.0,False
321,0.1,1.0,0.0,0.0,0.2,1.0,False
322,0.2,1.0,0.05,-2.5000000000000005e-05,0.3,0.95,False
323,0.3,0.95,0.05,-2.5000000000000005e-05,0.4,0.9,False
324,0.4,0.9,0.0,0.0,0.5,0.9,False
325,0.5,0.9,0.0,0.0,0.6,0.9,False
326,0.6,0.9,0.05,-2.5000000000000005e-05,0.7,0.85,False
327,0.7,0.85,0.0,0.0,0.8,0.85,False
328,0.8,0.85,0.0,0.0,0.9,0.85,False
329,0.9,0.85,0.85,-0.007225,1.0,0.0,True
330,0.0,1.0,0.0,0.0,0.1,1.0,False
331,0.1,1.0,0.0,0.0,0.2,1.0,False
332,0.2,1.0,0.2,-0.0004000000000000001,0.3,0.8,False
333,0.3,0.8,0.0,0.0,0.4,0.8,False
334,0.4,0.8,0.0,0.0,0.5,0.8,False
335,0.5,0.8,0.05,-2.5000000000000005e-05,0.6,0.75,False
336,0.6,0.75,0.1,-0.00010000000000000002,0.7,0.65,False
337,0.7,0.65,0.0,0.0,0.8,0.65,False
338,0.8,0.65,0.0,0.0,0.9,0.65,False
339,0.9,0.65,0.65,-0.0042250000000000005,1.0,0.0,True
340,0.0,1.0,0.0,0.0,0.1,1.0,False
341,0.1,1.0,0.0,0.0,0.2,1.0,False
342,0.2,1.0,0.0,0.0,0.3,1.0,False
343,0.3,1.0,0.1,-0.00010000000000000002,0.4,0.9,False
344,0.4,0.9,0.1,-0.00010000000000000002,0.5,0.8,False
345,0.5,0.8,0.05,-2.5000000000000005e-05,0.6,0.75,False
346,0.6,0.75,0.0,0.0,0.7,0.75,False
347,0.7,0.75,0.0,0.0,0.8,0.75,False
348,0.8,0.75,0.1,-0.00010000000000000002,0.9,0.65,False
349,0.9,0.65,0.65,-0.0042250000000000005,1.0,0.0,True
350,0.0,1.0,0.0,0.0,0.1,1.0,False
351,0.1,1.0,0.0,0.0,0.2,1.0,False
