,PandL_vs_TWAP,PandL_agent,PandL_TWAP
0,167.43245586276578,0.014055442476471567,0.00525569809061776
1,9.816124408425638,0.005429368820327222,0.004944054299471029
2,9.809796731111557,0.005248442286022638,0.004779575631921407
3,9.814827500253141,0.0053912790236315565,0.004909427211565878
4,-44.56548435200868,0.002609544271453279,0.004707435865452242
5,-44.568919551712725,0.0026301762446634637,0.004744948544016215
6,63.15109934607226,0.007821469551968755,0.004794003585215223
7,9.805390775941861,0.005129411671348516,0.00467136598221766
8,9.81697896826266,0.005454762018124394,0.0049671390247411846
9,-100.0,0.0,0.004923855164859694
10,9.806881934226073,0.005169088542906557,0.004707435865452242
11,-44.56944322887605,0.0026333503943880986,0.004750719725333733
12,-44.48684522264133,0.0022127755558729646,0.003986038200760762
13,62.66652753755103,0.0061788470694662595,0.003798474807940984
14,-44.50820650389736,0.0023080000476122437,0.004159173640286724
15,9.799699216048577,0.0049834007840149405,0.004538628811914409
16,-44.51659110332299,0.002347676919170284,0.004231313406755889
17,-44.54745304035907,0.002506384405402401,0.004519872472632465
18,115.24119043647943,0.009868374359218477,0.00458479826245468
19,114.58514819867635,0.008646326715231138,0.004029322060642253
20,113.8570732721517,0.007595683156374502,0.003551756806616509
21,-44.29597802076755,0.0016184160199336581,0.0029053844990529322
22,113.48945808419674,0.007154476344649161,0.0033512082558322634
23,-44.40650095467674,0.0019159925566188938,0.0034464327475715426
24,62.6531563217249,0.006143137885063996,0.003776832878000218
25,-100.0,0.0,0.0034233480223014273
26,-44.32577655944186,0.001689040851306953,0.003033793283368014
27,-44.28855878057893,0.0016017517338792733,0.002875085797135869
28,-100.0,0.0,0.0025172725554489083
29,159.7084120654102,0.006754898109793779,0.0026009546845531094
30,59.80571714177887,0.0027269592439175564,0.0017064215803357092
31,60.01640110443207,0.0028459898585916103,0.0017785613468048328
32,57.7955436139579,0.0019413571870685055,0.0012302991216393145
33,-43.579056456955,0.0008121819898744678,0.0014395044443998586
34,60.76236697266116,0.0033625827262772096,0.0020916479332809537
35,-44.254907092290416,0.0015303333650748365,0.0027452342174914385
36,-43.92002599046669,0.0010621462806900636,0.0018939849731554872
37,60.524665213236375,0.0031792755796791086,0.0019805526929184683
38,-100.0,0.0,0.0019805526929184683
39,9.738846514551103,0.0038200749099334993,0.003481059835476735
40,-44.534067241292256,0.0024349660365979415,0.004390020892987993
41,114.46625888101461,0.00845587773175258,0.0039427543408792716
42,-44.4859148255261,0.002208807868717165,0.003978824224113854
43,9.733319969172651,0.003740721166817418,0.0034089200690075702
44,112.12272250059314,0.0058752940056182555,0.0027697617380909425
45,9.670578914073303,0.0030265374787728718,0.0027596621707852553
